time,q_actual_0,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,dq_actual_0,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,tau_actual_0,tau_actual_1,tau_actual_2,tau_actual_3,tau_actual_4,tau_actual_5,tau_actual_6,q_ref_0,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,dq_ref_0,dq_ref_1,dq_ref_2,dq_ref_3,dq_ref_4,dq_ref_5,dq_ref_6,tau_ref_0,tau_ref_1,tau_ref_2,tau_ref_3,tau_ref_4,tau_ref_5,tau_ref_6
0.100000,-0.005150,0.002861,-0.003624,-0.003624,-0.004005,0.000572,-0.001335,-0.010989,-0.010989,-0.004884,-0.004884,-0.007326,0.007326,-0.007326,0.883516,-0.698901,0.704274,0.635897,0.153846,0.026862,0.036630,-0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110000,-0.005150,0.002861,-0.003624,-0.003624,-0.003624,0.000572,-0.001335,-0.010989,0.010989,-0.004884,-0.004884,-0.007326,0.007326,-0.007326,0.883516,-0.698901,0.690598,0.608547,0.153846,0.031746,0.017094,-0.008500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.120000,-0.005150,0.002861,-0.003624,-0.003624,-0.003624,0.000572,-0.001335,-0.010989,0.010989,-0.004884,-0.004884,0.007326,0.007326,-0.007326,0.883516,-0.672527,0.635897,0.567521,0.148962,0.031746,0.017094,-0.009500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.130000,-0.005150,0.002480,-0.003624,-0.003624,-0.004005,0.000572,-0.001335,-0.010989,-0.010989,-0.004884,-0.004884,-0.007326,0.007326,-0.007326,0.883516,-0.698901,0.690598,0.717949,0.148962,0.021978,0.036630,-0.010500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.140000,-0.005150,0.002861,-0.003624,-0.003624,-0.004005,0.000572,-0.001335,-0.010989,-0.010989,-0.004884,-0.004884,-0.007326,0.007326,0.007326,0.883516,-0.698901,0.635897,0.581197,0.153846,0.017094,0.021978,-0.011500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.150000,-0.005150,0.002480,-0.003624,-0.003624,-0.003624,0.000572,-0.001335,-0.010989,-0.010989,-0.004884,-0.004884,-0.021978,0.007326,-0.007326,0.883516,-0.698901,0.690598,0.553846,0.153846,0.017094,0.041514,-0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.160000,-0.005150,0.002480,-0.003624,-0.003624,-0.004005,0.000572,-0.001335,-0.010989,-0.010989,-0.004884,-0.004884,-0.007326,0.007326,0.007326,0.883516,-0.698901,0.676923,0.567521,0.148962,0.017094,0.031746,-0.013500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.170000,-0.005150,0.002480,-0.003624,-0.003624,-0.003624,0.000572,-0.001335,-0.010989,-0.010989,-0.004884,-0.004884,-0.007326,0.007326,-0.021978,0.883516,-0.698901,0.635897,0.581197,0.158730,0.007326,0.051282,-0.014500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.180000,-0.005150,0.002861,-0.003624,-0.003624,-0.003624,0.000572,-0.001335,-0.010989,-0.010989,-0.004884,-0.004884,-0.007326,0.007326,-0.007326,0.883516,-0.698901,0.608547,0.635897,0.144078,0.012210,0.036630,-0.015500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.190000,-0.005150,0.002861,-0.003624,-0.003624,-0.003624,0.000572,-0.001335,-0.010989,-0.032967,-0.004884,-0.004884,-0.007326,0.007326,-0.007326,0.883516,-0.698901,0.676923,0.676923,0.148962,0.007326,0.017094,-0.016500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200000,-0.005150,0.002480,-0.003624,-0.003624,-0.003624,0.000572,-0.001335,-0.010989,-0.032967,-0.004884,-0.004884,-0.007326,0.007326,-0.007326,0.883516,-0.698901,0.717949,0.581197,0.153846,-0.002442,0.021978,-0.017500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.210000,-0.005150,0.002861,-0.003624,-0.003624,-0.003624,0.000572,-0.001335,-0.010989,-0.010989,-0.004884,-0.004884,-0.007326,0.007326,-0.007326,0.883516,-0.698901,0.485470,0.608547,0.153846,0.012210,0.051282,-0.018500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
