time,q0,q1,q2,q3,q4,q5,q6,qd0,qd1,qd2,qd3,qd4,qd5,qd6,qdd0,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
2.97,-0.156647209252845,0.123760491076443,0.014113941445355,0.150278395150708,-0.363144847725565,0.00496144164560029,0.0278142421182008,0.375417333429848,-0.1572756023137,-0.120702628657704,0.0188259710930088,0.379393350279769,-0.130231939139488,-0.001367989372938,0.203015835114487,0.0653414223133102,0.0315260677229665,0.121132690809952,0.19817876188716,0.188849580572939,0.0634355492348518,0,0,0,0,0,0,0
2.98,-0.152882785686405,0.122191014376931,0.0129085776727448,0.150472706537002,-0.35934094337363,0.00366869782158705,0.0278038211866737,0.377477148375537,-0.156618540639958,-0.120361508699549,0.020035752681393,0.381393522180325,-0.128303578205656,-0.000707498132656957,0.208876864334617,0.0660596206839418,0.0366963185916798,0.120800613742034,0.201779965399664,0.196797954375057,0.0686547416212909,0,0,0,0,0,0,0
2.99,-0.149097477967813,0.120628143082233,0.0117068834397242,0.150679096837568,-0.355516864817357,0.00239563253538681,0.027800265309622,0.379593457027907,-0.155954632798331,-0.119968739193678,0.021241524534096,0.383427432734398,-0.126296483094555,4.93758730672289e-06,0.2143138016092,0.0667109514412811,0.0418554971017809,0.120330890877997,0.204926129232566,0.204595419730775,0.0738235738757927,0,0,0,0,0,0,0
3,-0.145290742440251,0.119071942340436,0.0105093746401362,0.15089751908802,-0.351672297456488,0.00114302548426678,0.0278040913269022,0.381761995956158,-0.15528453850575,-0.119524445268492,0.0224419148251835,0.385490521461405,-0.124212192560709,0.000768788125406005,0.21932221816761,0.0672972156057825,0.0470007223640271,0.119724470172307,0.207615318351442,0.212236064683583,0.0789368419845203,0,0,0,0,0,0,0
3.01,-0.141462078295283,0.117522470793413,0.00931656577251022,0.151127912655259,-0.347806972384148,-8.83593154219712e-05,0.0278158105223787,0.383978459651929,-0.154608899197907,-0.119028780855974,0.0236355618526372,0.387578210983243,-0.122052303807922,0.00158347202926774,0.223898127773633,0.0678202679664172,0.0521291148610533,0.118982428239326,0.209846088383525,0.219714112191975,0.0839893926305736,0,0,0,0,0,0,0
3.02,-0.137611027971455,0.115979780762283,0.00812896965212613,0.151370203345126,-0.343920666531277,-0.00129777410590594,0.027835928108634,0.386238504969079,-0.153928337504822,-0.118481928668678,0.0248211153183146,0.389685911932979,-0.119818471114607,0.00244835658761172,0.228037989540106,0.0682820144206632,0.0572377983056174,0.118105969004836,0.211617485949424,0.227023925211607,0.0889761281753278,0,0,0,0,0,0,0
3.03,-0.13373717750837,0.11444391843798,0.00694709712340095,0.151624303522778,-0.340013202761974,-0.00248448795165271,0.027864942717245,0.388537755589418,-0.153243456753252,-0.117884100158131,0.0259972375938056,0.391809027864366,-0.117512404408935,0.00336275841171772,0.231738710303063,0.0686844092695778,0.0623239015011324,0.117096422233827,0.212929048496543,0.234160011650697,0.0938920115858423,0,0,0,0,0,0,0
3.04,-0.129840156855979,0.112914924076656,0.00577145677278478,0.151890112245657,-0.336084449919754,-0.00364778728853953,0.0279033458951212,0.390871806509966,-0.152554840496353,-0.117235535454613,0.0271626049709529,0.393942960157207,-0.115135867795076,0.00432594406587609,0.23499764655365,0.069029452470998,0.0673845602031434,0.115955241936152,0.213780803634924,0.24111702919403,0.0987320713035441,0,0,0,0,0,0,0
3.05,-0.125919640138929,0.111392832199656,0.00460255464235172,0.15216751540887,-0.332134322824797,-0.00478697645804618,0.0279516216073883,0.393236228547317,-0.15186305207101,-0.116536503288336,0.0283159088958272,0.396083112913587,-0.112690678031879,0.00533713074621319,0.237812605926542,0.0693191868539391,0.0724169189804157,0.114684004651752,0.214173267976764,0.247889789991053,0.103491406049474,0,0,0,0,0,0,0
3.06,-0.121975345875784,0.109877671797775,0.0034408939442725,0.152456385902835,-0.328162782222301,-0.00590137822600162,0.0280102457473003,0.395626572854663,-0.151168634183206,-0.115787300892009,0.0294558571849589,0.398224897840034,-0.110178702965363,0.00639548700723114,0.240181848244003,0.0695556952973154,0.077418133074288,0.113284407617311,0.214107445481338,0.254473265203661,0.108165189561411,0,0,0,0,0,0,0
3.07,-0.11800703715304,0.108369466539528,0.00228697477635374,0.152756583782982,-0.324169834682106,-0.00699033428543165,0.0280796856536515,0.398038375447043,-0.150472108521759,-0.114988253884826,0.030581175222652,0.400363739110661,-0.10760185991646,0.00750013353536036,0.242104086115185,0.0697410978761224,0.0823853702549543,0.111758266816288,0.213584825307555,0.260862589409449,0.1127486752583,0,0,0,0,0,0,0
3.08,-0.114014521753865,0.106868234983127,0.00114129383883074,0.153067956451336,-0.320155532449796,-0.00805320574306529,0.0281603996361571,0.400467161730348,-0.149773975400762,-0.11413971613792,0.0316906071382242,0.402495078206385,-0.104962114025458,0.0086501439687731,0.243578485090689,0.0698775489782592,0.0873158126733232,0.110107514914403,0.212607379176878,0.267053064856277,0.117237200827435,0,0,0,0,0,0,0
3.09,-0.109997652241541,0.105373990791897,4.34415259767537e-06,0.15339033884977,-0.316119973249556,-0.00908937358907601,0.0282528365092595,0.40290845102966,-0.149074713430975,-0.113242069621315,0.0327829169620374,0.404614378725334,-0.102261476554657,0.00984454576266436,0.244604663372858,0.0699672343951922,0.0922066587071196,0.108334199082767,0.211177558249818,0.273040165564194,0.121626192729964,0,0,0,0,0,0,0
3.1,-0.105956325997655,0.103886742952835,-0.00112338522093919,0.153723553664694,-0.312063300039086,-0.0100982391496468,0.0283574351348107,0.405357761112475,-0.148374779220435,-0.112295724232459,0.0338568897592081,0.406717131159614,-0.099502003150792,0.0110823210991614,0.245182691082682,0.0700123683896817,0.0970551247998813,0.106440478710943,0.209298289519696,0.278819541270862,0.125911170620335,0,0,0,0,0,0,0
3.11,-0.101890485215096,0.102406495998005,-0.00224140945820175,0.154067411542984,-0.307985700716935,-0.0110792245219648,0.0284746239740746,0.407810612702378,-0.147674607104488,-0.111301117606401,0.0349113327399074,0.408798857633606,-0.0966857920687919,0.0123624078409791,0.245313089084669,0.0700151907438133,0.101858447291515,0.104428623012358,0.206972971727867,0.284387021216818,0.130087751675415,0,0,0,0,0,0,0
3.12,-0.0978001168459793,0.100933250228497,-0.00334924824979121,0.154421711318875,-0.303887407782663,-0.0120317729912672,0.0286048206494795,0.41026253397877,-0.146974608905425,-0.110258714907723,0.0359450763451875,0.410855116599045,-0.0938149823585081,0.0136837005278977,0.244996827371441,0.0699779637905943,0.106613884239078,0.102301008524564,0.204205470805052,0.28973861776701,0.134151654829065,0,0,0,0,0,0,0
3.13,-0.093685252504666,0.0994670019406325,-0.00444642607466696,0.154786240251596,-0.299768697950293,-0.0129553494295758,0.0287484315165458,0.412709065058243,-0.146275173721868,-0.109169008604301,0.0369569753072959,0.412881507482166,-0.0908917520160564,0.0150450514150962,0.244235323010237,0.0699029694323785,0.111318717226454,0.100060116506973,0.201000114843911,0.294870529865237,0.138098704908085,0,0,0,0,0,0,0
3.14,-0.0895459683260772,0.0980077436541315,-0.00553247247197347,0.155160774273475,-0.295629891715545,-0.0138494406757753,0.0289058512464028,0.415145762453245,-0.145576667748035,-0.108032518223047,0.0379459096834659,0.414873675278256,-0.0879183161014645,0.0164452715523357,0.243030437653972,0.0697925061494046,0.115970253161594,0.0977085302387774,0.197361688608468,0.299779146318259,0.141924836665519,0,0,0,0,0,0,0
3.15,-0.0853823847795532,0.0965554643419338,-0.00660692231033447,0.155545078248239,-0.291471352877411,-0.0147135558967068,0.0290774624192963,0.417568203503689,-0.144879434122938,-0.106849790087734,0.0389107858621982,0.416827315089004,-0.0848969248243437,0.0178831319029456,0.241384474619875,0.0696488860017259,0.120565826060016,0.095248932219877,0.19329542758643,0.304461048906513,0.145626098707415,0,0,0,0,0,0,0
3.16,-0.0811946664385483,0.0951101496613812,-0.00766931605443681,0.155938906239246,-0.287293488014659,-0.0155472269289653,0.0292636351294813,0.4199719907772,-0.144183792809597,-0.105621397039067,0.0398505375410798,0.418738176598124,-0.0818298615993311,0.0193573645015298,0.239300175539202,0.069474431627817,0.125102798813248,0.0926841012777068,0.188807011590919,0.308913015318537,0.149198657309241,0,0,0,0,0,0,0
3.17,-0.0769830217065015,0.0936717821864562,-0.00871920002872648,0.156342001787336,-0.283096745917908,-0.0163500086011076,0.0294647266018803,0.42235275643373,-0.14349004050426,-0.10434793813715,0.0407641266752126,0.42060206848076,-0.0787194410730824,0.0208666636492687,0.236780716581888,0.0692714732431448,0.129578564940905,0.0900169095829866,0.183902557918596,0.313132021906345,0.152638800118263,0,0,0,0,0,0,0
3.18,-0.0727477024992517,0.0922403416407779,-0.0097561266780425,0.156754098198029,-0.278881616977959,-0.0171214790359962,0.0296810808208776,0.424706166550315,-0.142798450575631,-0.103030038346514,0.0416505443953565,0.422414862742297,-0.0755680071246151,0.0224096871456612,0.233829704260469,0.069042345641977,0.133990550325128,0.0872503195774687,0.178588614071551,0.317115246259213,0.155942939738313,0,0,0,0,0,0,0
3.19,-0.0684890038844273,0.0908158051310575,-0.0107796548250141,0.157174918837739,-0.27464863253111,-0.0178612399330197,0.0299130281716092,0.427027925401785,-0.142109273034049,-0.1016683482039,0.0425088118949245,0.424172498982232,-0.0723779308408328,0.0239850575555104,0.230451170817953,0.0687893852057008,0.138336214926089,0.0843873808168665,0.172872150050821,0.320860069593453,0.159107617193477,0,0,0,0,0,0,0
3.2,-0.0642072636782622,0.0893981473807107,-0.0117893499240507,0.157604177438702,-0.270398364162224,-0.0185689168299536,0.0301608850940924,0.429313779693291,-0.141422734530527,-0.100263543468986,0.0433379812849951,0.425870988578881,-0.0691516084690816,0.025591363509928,0.22664956920479,0.0685149269209103,0.142613054477306,0.0814312267322243,0.166760550229785,0.324364078955965,0.162129505267363,0,0,0,0,0,0,0
3.21,-0.0599028620003471,0.0879873409633323,-0.0127847843117548,0.158041578412296,-0.26613142296636,-0.0192441593442382,0.0304249537505312,0.431559522740577,-0.140739038385569,-0.098816324758262,0.0441371364165456,0.427506418790748,-0.0658914593486094,0.027227161040095,0.222429767650431,0.0682213014105042,0.146818602159504,0.0783850713130642,0.160261604816108,0.327625069239512,0.165005411714718,0,0,0,0,0,0,0
3.22,-0.0555762207868533,0.086583356535733,-0.01376553745359,0.158486817170405,-0.26184845876983,-0.0198866413934746,0.0307055217061176,0.433760998593956,-0.140058364647575,-0.0973274171622873,0.0449053936691389,0.429074956770499,-0.0625999238228227,0.0288909749424881,0.217797043835397,0.0679108319810196,0.150950430251793,0.0752522057157284,0.153383500911341,0.330641045007855,0.167732282342308,0,0,0,0,0,0,0
3.23,-0.0512278032628196,0.085186163070247,-0.014731196186639,0.158939580454512,-0.257550159311566,-0.0204960613949542,0.0310028616236364,0.435914106102043,-0.139380870180693,-0.0957975698465468,0.0456419027053356,0.430572853487558,-0.0592794611342504,0.0305813001742477,0.212757078670148,0.0675858316894031,0.155006151758922,0.0720359948004034,0.146134813177636,0.333410222129049,0.170307203956089,0,0,0,0,0,0,0
3.24,-0.0468581133741127,0.0837957280860119,-0.0156813549582909,0.159399546672153,-0.25323724938573,-0.0210721424440604,0.0313172309721699,0.438014802911336,-0.138706688781889,-0.0942275556361629,0.046345847190133,0.431996447555444,-0.0559325473041372,0.0322966032773388,0.207315949687432,0.0672486004323975,0.158983422013417,0.0687398736003819,0.138524494121453,0.335931029215392,0.172727407171822,0,0,0,0,0,0,0
3.25,-0.0424676951797353,0.0824120178789351,-0.0166156160606939,0.159866386240388,-0.248910489946558,-0.0216146324713967,0.031648871750181,0.440059109397814,-0.138035931326991,-0.0926181705847174,0.0470164454747739,0.433342168960079,-0.052561672998615,0.0340353238301218,0.201480124055159,0.0669014220616949,0.162879940251399,0.0653673437271902,0.130561864004532,0.338202108868703,0.174990269086437,0,0,0,0,0,0,0
3.26,-0.0380571322051685,0.0810349977500556,-0.017533589860819,0.160339761935937,-0.244570677176408,-0.0221233043785176,0.0319980102232443,0.442043112526799,-0.13736868594545,-0.0909702335274492,0.0476529512443013,0.43460654268538,-0.0491693413833945,0.0357958759249323,0.195256451217218,0.0665465615279689,0.166693451160916,0.061921969715257,0.122256600392713,0.340222318729782,0.177093315807586,0,0,0,0,0,0,0
3.27,-0.0336270467574926,0.0796646322320146,-0.0184348950259789,0.160819329251597,-0.240218641518104,-0.0225979561521579,0.0323648566766769,0.443962969637403,-0.136705018223498,-0.0892845856191134,0.0482546541282729,0.435786192232576,-0.0457580659689486,0.037576649670235,0.188652155170008,0.0661862620568739,0.17042174640162,0.058407375309875,0.113618727353597,0.341990732331095,0.179034224838929,0,0,0,0,0,0,0
3.28,-0.0291780992030552,0.0783008853133555,-0.0193191587446489,0.161304736758591,-0.235855246672616,-0.0230384109568737,0.0327496051833073,0.445814912147945,-0.136044971435369,-0.0875620898567895,0.0488208802740872,0.436877843029793,-0.0423303684481551,0.0393760127159015,0.181674826382813,0.0658227423600519,0.174062666094673,0.0548272397022463,0.104658604314375,0.343506639751904,0.180810827318902,0,0,0,0,0,0,0
3.29,-0.0247109872084936,0.0769437206603717,-0.0201860169424434,0.161795626474448,-0.231481388563216,-0.0234445172060307,0.0331524333866065,0.447595249178829,-0.13538856680223,-0.0858036305879456,0.0493509928824119,0.437878325728569,-0.0388887765283783,0.0411923118001325,0.174332413370485,0.0654581938841514,0.177614100281748,0.0511852937154609,0.0953869145914654,0.344769548075272,0.182421110110795,0,0,0,0,0,0,0
3.3,-0.020226444945957,0.0755931018362291,-0.0210351144930994,0.16229163423606,-0.227097994267242,-0.0238161486110937,0.0335735022993907,0.449300371089449,-0.134735803778416,-0.084010113004071,0.0498443927042433,0.438784579384068,-0.0354358217599729,0.0430238743165301,0.166633213927233,0.0650947781008181,0.181073990352051,0.0474853159453041,0.0858146536039379,0.345779181646525,0.183863217742152,0,0,0,0,0,0,0
3.31,-0.0157252422634028,0.0742489925170906,-0.0218661054243258,0.162792390077506,-0.22270602091666,-0.0241532042091915,0.0340129561182886,0.450926752925773,-0.134086660364551,-0.0821824626202033,0.0503005184991627,0.439593654515907,-0.0319740373631979,0.0448690098998024,0.158585866030646,0.064734623840566,0.184440330436274,0.0437311288598252,0.0759531167830235,0.34653548213297,0.185135454191652,0,0,0,0,0,0,0
3.32,-0.0112081838208764,0.0729113567049776,-0.0226786531183798,0.163297518612265,-0.21830645456862,-0.0244556083689517,0.0344709220541539,0.452470957775358,-0.133441093447091,-0.0803216247406846,0.0507188474544011,0.4403027160466,-0.0285059560555252,0.0467260120285675,0.150199338425396,0.0643798246733948,0.187711168766444,0.0399265948616486,0.0658138871902784,0.347038608384845,0.186236284521749,0,0,0,0,0,0,0
3.33,-0.00667610819372032,0.0715801589371058,-0.0234724305072315,0.163806639419426,-0.21390030904726,-0.024723310774618,0.034947510178582,0.453929640026641,-0.132799039163824,-0.0784285639114964,0.0510988955643558,0.440909046114792,-0.0250341078813348,0.0485931596437054,0.141482920896361,0.0640324363389557,0.190884609000647,0.0360756123170331,0.055408822857283,0.347288936097661,0.187164336355541,0,0,0,0,0,0,0
3.34,-0.00212988694367568,0.0702553644914376,-0.0242471202621883,0.164319367433489,-0.209488624758007,-0.0249562863884856,0.0354428132866854,0.455299548529451,-0.132160413294806,-0.0765042633595237,0.0514402179702483,0.441410046760543,-0.0215610180459749,0.0504687187806952,0.132446214241205,0.0636944742290223,0.193958811511618,0.0321821115557201,0.0447500438600048,0.34728705727629,0.187918401196459,0,0,0,0,0,0,0
3.35,0.00242957634110862,0.0689369395882011,-0.0250024149778468,0.164835313337364,-0.20507246747568,-0.0251545353917062,0.0359569067762522,0.456577529653784,-0.131525111678199,-0.0745497244191212,0.0517424092596527,0.44180324248009,-0.018089204756173,0.0523509442143571,0.123099119952765,0.0633679109249566,0.196931994638238,0.0282500508456436,0.0338499191412385,0.347033779501338,0.188497435589534,0,0,0,0,0,0,0
3.36,0.00700134703613811,0.0676248515871284,-0.0257380173502489,0.165354083958167,-0.20065292710771,-0.0253180831035384,0.0364898485434096,0.457760530244002,-0.130893010650448,-0.0725659659463518,0.0520051037256612,0.442086282647627,-0.0146211770687679,0.0542380811144095,0.113451829621826,0.0630546737928018,0.199802435898979,0.0242834123465862,0.0227210530947584,0.346530124998526,0.188900562123154,0,0,0,0,0,0,0
3.37,0.0115844604996412,0.0663190691801723,-0.02645364034912,0.1658752826654,-0.196231116433809,-0.025446979879134,0.0370416788948895,0.458845600465695,-0.130263967510211,-0.0705540237212853,0.0522279755854986,0.442256943801798,-0.0111594327497282,0.056128366710245,0.103514814071162,0.0627566426385667,0.202568473166398,0.0202861980468886,0.0113762719250438,0.345777329511994,0.189127070270377,0,0,0,0,0,0,0
3.38,0.0161779231195586,0.0650195625794679,-0.0271490073840724,0.166398509771116,-0.191808169823471,-0.0255413009859749,0.0376124204769819,0.459829896542601,-0.129637821005419,-0.0685149498387515,0.0524107391584364,0.442313131794718,-0.00770645614541567,0.0580200319633105,0.0932988122319748,0.062475647426206,0.205228505801769,0.0162624256873441,-0.000171390203293431,0.344776840982627,0.189176417069028,0,0,0,0,0,0,0
3.39,0.0207807133873419,0.0637263037003108,-0.0278238524646603,0.166923362931659,-0.187385241932669,-0.0256011464590915,0.0382020782212424,0.460710683381033,-0.12901439184284,-0.0664498120879482,0.0525531490028988,0.442252883801497,-0.00426471606803279,0.0599113032454822,0.0828148197740738,0.0622134660607193,0.207780995749007,0.0122161246763985,-0.0119087052121321,0.343530318032672,0.189048227639948,0,0,0,0,0,0,0
3.4,0.0253917829974237,0.0624392663389293,-0.0284779203541761,0.16744943755057,-0.182963506381167,-0.0256266409352146,0.0388106393070078,0.46148533707944,-0.128393483219471,-0.0643596933213187,0.0526550000126946,0.442074370188384,-0.000836663697188413,0.0618004040218107,0.0720740775014129,0.0619718222387312,0.210224468587054,0.00815133200080346,-0.0238222653380016,0.342039628258128,0.188742295542956,0,0,0,0,0,0,0
3.41,0.0300100579711994,0.0611584263448374,-0.0291109667170846,0.167976327182255,-0.178544154411862,-0.025617933466032,0.0394380731407532,0.462151347320793,-0.12777488137508,-0.0622456908131152,0.0527161274723502,0.441775896237775,0.00257526950050729,0.0636855565360129,0.0610880595247905,0.0617523833688351,0.212557514539914,0.00407208813585886,-0.0358984975271348,0.340306846330543,0.188258582970196,0,0,0,0,0,0,0
3.42,0.0346344398043374,0.0598837617875579,-0.0297227582599922,0.168503623935995,-0.174128393533601,-0.0255751973107382,0.0400843313523119,0.462706319645626,-0.127158356165185,-0.0601089156080778,0.0527364070715597,0.441355903728501,0.00596867383191972,0.0655649834970845,0.0498684612237373,0.0615567585639048,0.214778789443578,-1.75670406158679e-05,-0.0481236779826024,0.338334251910042,0.187597220776753,0,0,0,0,0,0,0
3.43,0.039263806636217,0.0586152531175186,-0.0303130728660559,0.169030918879901,-0.169717446148926,-0.0254986297080878,0.0407493478079595,0.46314797760371,-0.126543661653741,-0.0579504918606618,0.0527157548788115,0.440812972369947,0.00934116341606193,0.0674369097654037,0.0384271870098087,0.0613864967075021,0.216887015669103,-0.00411359832645202,-0.0604839468485699,0.336124327371599,0.186758508348526,0,0,0,0,0,0,0
3.44,0.0438970144402631,0.0573528833209245,-0.0308816997227385,0.169557802444398,-0.165312548168208,-0.0253884516281784,0.0414330386403503,0.463474164782401,-0.125930536724786,-0.0557715561652576,0.0526541272742888,0.440145821088706,0.0126903781991039,0.0692995640367016,0.0267763379036912,0.0612430845964271,0.218880983001126,-0.00821197926131961,-0.0729653230165853,0.333679755346725,0.185742913307552,0,0,0,0,0,0,0
3.45,0.0485328982339463,0.056096638068423,-0.0314284394428237,0.170083864824843,-0.160914947611662,-0.0252449075042091,0.0421353022952754,0.463682846709891,-0.125318705712272,-0.0535732568778503,0.0525515208421857,0.439353309166619,0.0160139859438871,0.0711511805222744,0.0149281989386751,0.061127945161371,0.220759549471154,-0.012308696176834,-0.0855537190387222,0.331003416082933,0.184551071055114,0,0,0,0,0,0,0
3.46,0.0531702733071773,0.0548465058573828,-0.0319531041786058,0.170608696382853,-0.156525903200727,-0.0250682649444797,0.042856019595198,0.463772112631677,-0.124707879047289,-0.0513567534295753,0.0524079722226196,0.43843443722922,0.0193096841921305,0.0729900006238165,0.00289522640325896,0.0610424357675512,0.222521642144988,-0.0163997522264835,-0.0982349561322409,0.328098384623496,0.183183784153103,0,0,0,0,0,0,0
3.47,0.0578079364678305,0.0536024781476163,-0.0324555177291773,0.171131888045958,-0.152146682940314,-0.0248588144249113,0.0435950538195027,0.463740177158702,-0.124097753921874,-0.0491232156326316,0.0522235579233619,0.437388348083734,0.02257520219755,0.0748142746012627,-0.0093099650642782,0.0609878465971163,0.224166257863663,-0.0204811713913269,-0.110994779260437,0.324967927810209,0.181642021544313,0,0,0,0,0,0,0
3.48,0.0624446673030973,0.0523645494903864,-0.0329355156407392,0.17165303170517,-0.147778562693429,-0.024616868962388,0.0443522508013823,0.463585381785758,-0.123488014968588,-0.0468738229790211,0.0519983940916505,0.436214327405956,0.0258083028281289,0.0766222632320302,-0.0216746155162976,0.060965399115021,0.225692463937353,-0.0245490024574155,-0.123818872274196,0.321615501111999,0.179926917612446,0,0,0,0,0,0,0
3.49,0.0670792294553722,0.0511327176505392,-0.0333929452998641,0.172171720610072,-0.143422824749682,-0.0243427637692387,0.0451274390412669,0.463306196278867,-0.122878334955001,-0.0446097639325846,0.0517326362463848,0.434911804275469,0.0290067844358194,0.0784122394600632,-0.0341858328580978,0.0609762446199842,0.227099398791688,-0.028599322960937,-0.13669287309877,0.31804474528243,0.178039771082816,0,0,0,0,0,0,0
3.5,0.0717103719113514,0.049906983721624,-0.0338276660196489,0.172687549761029,-0.139080756389211,-0.0240368558891904,0.0459204298366859,0.462901219930476,-0.122268375492241,-0.0423322352148173,0.0514264789710488,0.433480351558838,0.0321684826919746,0.0801824900330933,-0.0468306061188547,0.0610214628820415,0.228386272565987,-0.0326282430971138,-0.14960238895025,0.314259482849272,0.175982043764845,0,0,0,0,0,0,0
3.51,0.0763368303030185,0.0486873522338589,-0.0342395491186964,0.17320011629814,-0.134753648443524,-0.0236995238151463,0.046731017428437,0.462369182681466,-0.121657787756725,-0.0400424410849415,0.0510801555677413,0.431919686140555,0.0352912723868516,0.0819313171265385,-0.0595958188178718,0.0611020608681212,0.229552367662948,-0.0366319095889216,-0.162533011566173,0.310263714439496,0.173755359137637,0,0,0,0,0,0,0
3.52,0.0809573282191801,0.0474738312548177,-0.0346284779928707,0.173709019886532,-0.130442793854806,-0.0233311670891549,0.0475589791629215,0.461708946109071,-0.121046213224192,-0.0377415926147292,0.0506939376727376,0.430229669001669,0.0383730691915552,0.0836570399524788,-0.0724682624127293,0.0612189715569674,0.230597039249354,-0.0406065095117418,-0.175470332434699,0.306061614943183,0.171361500780054,0,0,0,0,0,0,0
3.53,0.0855705785262083,0.0462664324827189,-0.0349943481797768,0.17421386309762,-0.126149486235192,-0.0229322058849545,0.0484040756704873,0.460919504279964,-0.120433284415134,-0.0354309069585626,0.0502681348340392,0.428410305146199,0.0414118313808323,0.0853579963521633,-0.0854346498158731,0.0613730528446421,0.231519715707417,-0.0445482740701111,-0.188399958006849,0.301657529520016,0.168802410646862,0,0,0,0,0,0,0
3.54,0.0901752846966354,0.0450651713322068,-0.0353370674159191,0.174714251785959,-0.121875018427537,-0.0225030805734916,0.049266051059609,0.459999984467889,-0.119818625650711,-0.0331116066192306,0.0498030940514133,0.426461743375572,0.0444055615151572,0.0870325443705137,-0.0984816289660825,0.0615650865417404,0.232319899036387,-0.0484534823227704,-0.201307524876223,0.297055969452134,0.166080187192676,0,0,0,0,0,0,0
3.55,0.0947701421442478,0.0438700670125248,-0.0356565556864983,0.175209795461303,-0.117620681069204,-0.0220442512718284,0.0501446331267167,0.458949647735367,-0.119201853818237,-0.0307849187099585,0.0492991992794544,0.424384275911496,0.0473523080805963,0.0886790638111164,-0.111595796441293,0.0617957774633496,0.232997165204121,-0.0523184648522903,-0.214178714910797,0.292261607847315,0.163197083345581,0,0,0,0,0,0,0
3.56,0.0993538395643126,0.0426811425979905,-0.0359527452678126,0.17570010765552,-0.113387761160376,-0.0215561973758697,0.05103953358147,0.457767889379114,-0.118582579145292,-0.028452074213174,0.0487568708942427,0.422178337867808,0.0502501670849709,0.0902959577702058,-0.12476371109913,0.0620657526126887,0.23355116444833,-0.0561396073755836,-0.22699927032131,0.287279275196567,0.160155504332444,0,0,0,0,0,0,0
3.57,0.10392506027758,0.0414984250906894,-0.0362255807622312,0.176184806283989,-0.1091775406384,-0.0210394170773509,0.0519504482872621,0.456454239238979,-0.117960405981529,-0.0261143072365124,0.048176565124208,0.419844506572033,0.0530972836088878,0.091881654148169,-0.137971907731587,0.0623755604592584,0.233981621527245,-0.0599133542917034,-0.239755008650951,0.282113954790338,0.156958005358077,0,0,0,0,0,0,0
3.58,0.10848248357669,0.0403219454753177,-0.0364750191257173,0.176663514001131,-0.104991294959667,-0.0204944268655493,0.0528770575167192,0.455008361870321,-0.117334933587229,-0.0237728542665707,0.047558773445844,0.417383500737491,0.0558918533102408,0.0934346071371209,-0.151206910720219,0.0627256703122308,0.234288335919522,-0.0636362121633712,-0.252431837671066,0.27677077799772,0.153607289140569,0,0,0,0,0,0,0
3.59,0.113024786073618,0.0391517387661074,-0.0367010296878789,0.177135858549726,-0.100830291690515,-0.0199217610141872,0.053819026221951,0.453430056579883,-0.116705756927632,-0.0214289534209145,0.046904021944953,0.414796179486989,0.0586321238808401,0.0949532986831233,-0.16445524767826,0.0631164717897104,0.234471181973189,-0.0673047531287565,-0.265015770167728,0.27125501941312,0.150106203305222,0,0,0,0,0,0,0
3.6,0.117550643046804,0.0379878440457856,-0.036903594164533,0.177601473103671,-0.096695789108622,-0.0193219710540138,0.05477600431929,0.451719257325371,-0.116072467472103,-0.0190838436988536,0.0462128706441362,0.412083541229251,0.0613163964538633,0.0964362399216471,-0.177703463066101,0.0635482743843851,0.234530109003535,-0.0709156182401069,-0.27749293860416,0.265572091875008,0.146457737639669,0,0,0,0,0,0,0
3.61,0.12205872978659,0.0368303044965204,-0.0370827066627737,0.178059996603844,-0.0925890348163831,-0.0186956252315644,0.0557476269882466,0.449876032479069,-0.115434653997153,-0.0167387642314924,0.045485912797277,0.409246722389404,0.0639430269608743,0.0978819725849034,-0.190938131766612,0.064021307125992,0.234465141339819,-0.0744655207258938,-0.289849609644106,0.259727541361469,0.142665021212908,0,0,0,0,0,0,0
3.62,0.126547722937623,0.0356791674228221,-0.0372383736785397,0.178511074086762,-0.0885112643676895,-0.0180433079546056,0.0567335149843904,0.447900584455952,-0.114791903392354,-0.0143949535315704,0.0447237741517986,0.406286995994999,0.0665104274372028,0.0992890703796954,-0.20414587260682,0.064535718340911,0.234276378320776,-0.0779512491732266,-0.302072198521387,0.25372704176741,0.138731319361088,0,0,0,0,0,0,0
3.63,0.131016301836855,0.0345344842663746,-0.0373706140866802,0.178954357005688,-0.0844636999095731,-0.0173656192247906,0.0577332749658581,0.445793249206912,-0.114143801468168,-0.0120536487436034,0.0439271121795101,0.403205770119148,0.0690170672745227,0.100656140334475,-0.217313361812556,0.0650915755090988,0.233963994238883,-0.0813696706273677,-0.314147283241094,0.247576389568363,0.134660030543023,0,0,0,0,0,0,0
3.64,0.135463149845813,0.0333963106127828,-0.0374794591235274,0.179389503543907,-0.0804475488401231,-0.0166631740580568,0.0587464998331721,0.443554495577826,-0.113489933764718,-0.00971608489483747,0.043096615276884,0.400004586182568,0.0714614744195255,0.101981824114316,-0.23042734638274,0.0656888652184707,0.233528238233419,-0.0847177336052673,-0.326061618597982,0.241281498375957,0.130454683068549,0,0,0,0,0,0,0
