time,q0,q1,q2,q3,q4,q5,q6,qd0,qd1,qd2,qd3,qd4,qd5,qd6,qdd0,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
4.240000,-0.399011,0.215519,0.681045,1.782234,-0.176061,0.221936,-0.179325,2.002349,-1.707962,-2.068154,-0.275416,0.576814,-1.689007,0.775260,-2.072015,0.985641,1.293633,-1.462613,-1.922961,-2.157259,-0.593136,-4.781731,-1.277951,-2.685865,2.740121,0.136425,-0.545840,0.612833
4.250000,-0.399011,0.215519,0.681045,1.782234,-0.176061,0.221936,-0.179325,1.981291,-1.697717,-2.054712,-0.289907,0.557647,-1.710055,0.769135,-2.138773,1.063615,1.393912,-1.435317,-1.909717,-2.051622,-0.631436,-4.763564,-1.303441,-2.623122,2.757757,0.134899,-0.543324,0.613717
4.260000,-0.379933,0.198570,0.659238,1.779048,-0.171417,0.204941,-0.171145,1.959574,-1.686690,-2.040276,-0.304122,0.538620,-1.730039,0.762631,-2.203582,1.141854,1.492426,-1.407444,-1.895233,-1.944356,-0.668924,-4.745831,-1.328219,-2.560184,2.775345,0.133437,-0.540554,0.614492
4.270000,-0.365264,0.185358,0.642210,1.776340,-0.168012,0.191291,-0.164953,1.937219,-1.674880,-2.024864,-0.318056,0.519743,-1.748942,0.755756,-2.266382,1.220296,1.589079,-1.379023,-1.879529,-1.835537,-0.705565,-4.728530,-1.352263,-2.497098,2.792884,0.132041,-0.537534,0.615158
4.280000,-0.365264,0.185358,0.642210,1.776340,-0.168012,0.191291,-0.164953,1.914246,-1.662284,-2.008494,-0.331703,0.501029,-1.766750,0.748520,-2.327117,1.298879,1.683776,-1.350083,-1.862624,-1.725241,-0.741324,-4.711659,-1.375550,-2.433914,2.810371,0.130711,-0.534267,0.615718
4.290000,-0.343144,0.165358,0.616177,1.771725,-0.163105,0.169717,-0.155472,1.890677,-1.648902,-1.991188,-0.345058,0.482490,-1.783447,0.740930,-2.385731,1.377539,1.776425,-1.320652,-1.844538,-1.613547,-0.776168,-4.695215,-1.398059,-2.370679,2.827802,0.129450,-0.530756,0.616172
4.300000,-0.333387,0.156495,0.604495,1.769517,-0.161040,0.160152,-0.151514,1.866532,-1.634733,-1.972966,-0.358116,0.464138,-1.799021,0.732996,-2.442170,1.456213,1.866934,-1.290759,-1.825292,-1.500533,-0.810065,-4.679195,-1.419769,-2.307442,2.845175,0.128258,-0.527004,0.616521
4.310000,-0.329565,0.153039,0.599924,1.768606,-0.160228,0.156239,-0.149878,1.841833,-1.619778,-1.953850,-0.370873,0.445984,-1.813458,0.724728,-2.496384,1.534838,1.955217,-1.260435,-1.804911,-1.386280,-0.842983,-4.663595,-1.440657,-2.244251,2.862486,0.127137,-0.523016,0.616768
4.320000,-0.312659,0.137750,0.579698,1.764306,-0.156691,0.137824,-0.142273,1.816604,-1.604037,-1.933862,-0.383324,0.428040,-1.826747,0.716137,-2.548323,1.613349,2.041186,-1.229709,-1.783416,-1.270869,-0.874892,-4.648411,-1.460702,-2.181156,2.879732,0.126087,-0.518795,0.616914
4.330000,-0.303397,0.129314,0.568397,1.761854,-0.154880,0.128122,-0.138547,1.790867,-1.587511,-1.913026,-0.395467,0.410316,-1.838875,0.707231,-2.597942,1.691684,2.124757,-1.198612,-1.760833,-1.154382,-0.905761,-4.633638,-1.479883,-2.118206,2.896910,0.125110,-0.514345,0.616961
4.340000,-0.297951,0.124380,0.561758,1.760343,-0.153846,0.122194,-0.136267,1.764645,-1.570203,-1.891366,-0.407297,0.392823,-1.849834,0.698021,-2.645193,1.769779,2.205850,-1.167175,-1.737186,-1.036903,-0.935563,-4.619270,-1.498180,-2.055448,2.914014,0.124207,-0.509671,0.616909
4.350000,-0.281603,0.109447,0.541894,1.755563,-0.150862,0.102906,-0.128814,1.737963,-1.552115,-1.868909,-0.418810,0.375572,-1.859613,0.688519,-2.690037,1.847569,2.284384,-1.135428,-1.712503,-0.918515,-0.964270,-4.605301,-1.515570,-1.992933,2.931042,0.123378,-0.504776,0.616763
4.360000,-0.274476,0.102916,0.533021,1.753440,-0.149604,0.095239,-0.126121,1.710844,-1.533252,-1.845679,-0.430005,0.358573,-1.868204,0.678736,-2.732431,1.924993,2.360284,-1.103403,-1.686809,-0.799304,-0.991856,-4.591725,-1.532034,-1.930708,2.947989,0.122624,-0.499666,0.616522
4.370000,-0.269250,0.098177,0.526562,1.751815,-0.148695,0.089295,-0.124011,1.683314,-1.513616,-1.821703,-0.440879,0.341836,-1.875599,0.668682,-2.772338,2.001986,2.433475,-1.071130,-1.660133,-0.679356,-1.018295,-4.578533,-1.547551,-1.868823,2.964850,0.121947,-0.494344,0.616190
4.380000,-0.253710,0.084055,0.507529,1.746721,-0.146075,0.069993,-0.117105,1.655398,-1.493212,-1.797009,-0.451428,0.325371,-1.881792,0.658370,-2.809722,2.078485,2.503888,-1.038642,-1.632504,-0.558757,-1.043563,-4.565719,-1.562101,-1.807325,2.981622,0.121346,-0.488817,0.615767
4.390000,-0.248609,0.079405,0.501158,1.745024,-0.145235,0.064167,-0.115198,1.627120,-1.472046,-1.771625,-0.461651,0.309186,-1.886775,0.647811,-2.844551,2.154428,2.571452,-1.005970,-1.603951,-0.437595,-1.067638,-4.553274,-1.575666,-1.746262,2.998298,0.120822,-0.483088,0.615258
4.400000,-0.241941,0.073393,0.492938,1.742705,-0.144164,0.055959,-0.112428,1.598507,-1.450123,-1.745580,-0.471547,0.293292,-1.890543,0.637017,-2.876793,2.229753,2.636103,-0.973145,-1.574504,-0.315956,-1.090498,-4.541189,-1.588225,-1.685682,3.014875,0.120375,-0.477162,0.614662
4.410000,-0.228740,0.061458,0.476853,1.737880,-0.142130,0.038296,-0.106456,1.569584,-1.427451,-1.718903,-0.481114,0.277696,-1.893094,0.626001,-2.906420,2.304396,2.697779,-0.940199,-1.544195,-0.193930,-1.112123,-4.529454,-1.599759,-1.625632,3.031346,0.120007,-0.471046,0.613984
4.420000,-0.223821,0.056964,0.470744,1.736070,-0.141393,0.032218,-0.104572,1.540378,-1.404035,-1.691625,-0.490351,0.262408,-1.894422,0.614775,-2.933406,2.378297,2.756420,-0.907165,-1.513056,-0.071605,-1.132492,-4.518060,-1.610252,-1.566159,3.047708,0.119717,-0.464744,0.613225
4.430000,-0.215726,0.049594,0.460806,1.732975,-0.140235,0.021548,-0.101186,1.510916,-1.379885,-1.663775,-0.499258,0.247435,-1.894526,0.603351,-2.957728,2.451395,2.811971,-0.874073,-1.481117,0.050931,-1.151590,-4.506997,-1.619684,-1.507309,3.063953,0.119506,-0.458262,0.612388
4.440000,-0.201265,0.036273,0.443129,1.727222,-0.138307,0.001551,-0.094993,1.481224,-1.355008,-1.635385,-0.507833,0.232785,-1.893403,0.591743,-2.979365,2.523628,2.864377,-0.840956,-1.448414,0.173588,-1.169398,-4.496253,-1.628038,-1.449127,3.080078,0.119373,-0.451605,0.611474
4.450000,-0.199682,0.034811,0.441156,1.726590,-0.138103,-0.000423,-0.094441,1.451329,-1.329412,-1.606487,-0.516077,0.218467,-1.891054,0.579963,-2.998299,2.594938,2.913590,-0.807845,-1.414979,0.296276,-1.185901,-4.485817,-1.635297,-1.391660,3.096076,0.119319,-0.444778,0.610487
4.460000,-0.190383,0.026358,0.429780,1.722729,-0.136967,-0.012855,-0.090858,1.421258,-1.303109,-1.577113,-0.523990,0.204486,-1.887478,0.568025,-3.014514,2.665264,2.959562,-0.774772,-1.380847,0.418907,-1.201086,-4.475678,-1.641446,-1.334952,3.111941,0.119344,-0.437788,0.609430
4.470000,-0.176701,0.013887,0.413332,1.716735,-0.135431,-0.032724,-0.085188,1.391038,-1.276107,-1.547296,-0.531572,0.190850,-1.882676,0.555942,-3.027997,2.734548,3.002252,-0.741767,-1.346053,0.541390,-1.214939,-4.465824,-1.646468,-1.279045,3.127667,0.119447,-0.430639,0.608304
4.480000,-0.175208,0.012530,0.411509,1.716077,-0.135269,-0.034677,-0.084685,1.360698,-1.248418,-1.517068,-0.538825,0.177565,-1.876650,0.543726,-3.038738,2.802732,3.041619,-0.708863,-1.310631,0.663636,-1.227449,-4.456242,-1.650348,-1.223984,3.143249,0.119628,-0.423339,0.607113
4.490000,-0.166434,0.004676,0.401087,1.712033,-0.134395,-0.047386,-0.081238,1.330264,-1.220052,-1.486464,-0.545749,0.164637,-1.869403,0.531393,-3.046729,2.869760,3.077626,-0.676089,-1.274619,0.785555,-1.238606,-4.446919,-1.653072,-1.169810,3.158680,0.119887,-0.415892,0.605859
4.500000,-0.153545,-0.006929,0.385973,1.705814,-0.133234,-0.066905,-0.076144,1.299763,-1.191023,-1.455516,-0.552347,0.152072,-1.860939,0.518954,-3.051965,2.935574,3.110243,-0.643478,-1.238053,0.907059,-1.248401,-4.437842,-1.654627,-1.116565,3.173954,0.120223,-0.408305,0.604545
4.510000,-0.153545,-0.006929,0.385973,1.705814,-0.133234,-0.066905,-0.076144,1.269224,-1.161341,-1.424259,-0.558619,0.139876,-1.851262,0.506425,-3.054444,3.000120,3.139439,-0.611058,-1.200969,1.028057,-1.256827,-4.428998,-1.654998,-1.064290,3.189066,0.120637,-0.400584,0.603174
4.520000,-0.143889,-0.015488,0.374900,1.700897,-0.132503,-0.081988,-0.072330,1.238674,-1.131020,-1.392727,-0.564568,0.128053,-1.840378,0.493818,-3.054166,3.063343,3.165189,-0.578861,-1.163406,1.148462,-1.263878,-4.420373,-1.654173,-1.013023,3.204008,0.121126,-0.392734,0.601749
4.530000,-0.133125,-0.025087,0.362674,1.695184,-0.131797,-0.099034,-0.068251,1.208141,-1.100074,-1.360955,-0.570196,0.116608,-1.828293,0.481147,-3.051133,3.125190,3.187471,-0.546916,-1.125399,1.268184,-1.269549,-4.411953,-1.652142,-0.962804,3.218774,0.121691,-0.384762,0.600273
4.540000,-0.133125,-0.025087,0.362674,1.695184,-0.131797,-0.099034,-0.068251,1.177652,-1.068516,-1.328978,-0.575506,0.105545,-1.815014,0.468427,-3.045353,3.185608,3.206267,-0.515253,-1.086989,1.387137,-1.273837,-4.403724,-1.648892,-0.913670,3.233358,0.122330,-0.376674,0.598748
4.550000,-0.122837,-0.034019,0.351266,1.689456,-0.131282,-0.115208,-0.064608,1.147234,-1.036362,-1.296830,-0.580501,0.094868,-1.800550,0.455670,-3.036832,3.244547,3.221563,-0.483900,-1.048213,1.505232,-1.276740,-4.395671,-1.644413,-0.865658,3.247754,0.123043,-0.368475,0.597178
4.560000,-0.112945,-0.042549,0.340638,1.683625,-0.130916,-0.131717,-0.061012,1.116915,-1.003625,-1.264546,-0.585184,0.084581,-1.784910,0.442892,-3.025582,3.301955,3.233347,-0.452886,-1.009111,1.622384,-1.278257,-4.387779,-1.638697,-0.818803,3.261954,0.123829,-0.360173,0.595567
4.570000,-0.112945,-0.042549,0.340638,1.683625,-0.130916,-0.131717,-0.061012,1.086722,-0.970323,-1.232163,-0.589559,0.074686,-1.768102,0.430105,-3.011617,3.357784,3.241613,-0.422239,-0.969720,1.738504,-1.278389,-4.380034,-1.631735,-0.773140,3.275954,0.124685,-0.351772,0.593916
4.580000,-0.101280,-0.052244,0.328587,1.676355,-0.130704,-0.151123,-0.057066,1.056683,-0.936470,-1.199714,-0.593629,0.065186,-1.750139,0.417324,-2.994954,3.411987,3.246357,-0.391987,-0.930081,1.853510,-1.277139,-4.372421,-1.623519,-0.728702,3.289746,0.125612,-0.343280,0.592229
4.590000,-0.094604,-0.057724,0.321882,1.671977,-0.130662,-0.162274,-0.054911,1.026823,-0.902083,-1.167236,-0.597399,0.056084,-1.731032,0.404562,-2.975611,3.464516,3.247580,-0.362157,-0.890232,1.967315,-1.274509,-4.364925,-1.614042,-0.685521,3.303323,0.126607,-0.334702,0.590510
4.600000,-0.094604,-0.057724,0.321882,1.671977,-0.130662,-0.162274,-0.054911,0.997170,-0.867179,-1.134763,-0.600872,0.047382,-1.710793,0.391834,-2.953610,3.515327,3.245286,-0.332775,-0.850214,2.079836,-1.270505,-4.357530,-1.603298,-0.643627,3.316680,0.127670,-0.326044,0.588761
4.610000,-0.084121,-0.066081,0.311967,1.664671,-0.130815,-0.181108,-0.051409,0.967751,-0.831777,-1.102330,-0.604054,0.039080,-1.689436,0.379152,-2.928977,3.564375,3.239482,-0.303867,-0.810067,2.190990,-1.265132,-4.350221,-1.591281,-0.603051,3.329811,0.128798,-0.317313,0.586986
4.620000,-0.079116,-0.070111,0.307311,1.661010,-0.130946,-0.190136,-0.049814,0.938591,-0.795892,-1.069973,-0.606950,0.031180,-1.666973,0.366531,-2.901737,3.611618,3.230181,-0.275459,-0.769830,2.300697,-1.258400,-4.342983,-1.577989,-0.563821,3.342708,0.129989,-0.308514,0.585188
4.630000,-0.076198,-0.072456,0.304636,1.658826,-0.131053,-0.195430,-0.048934,0.909716,-0.759544,-1.037726,-0.609563,0.023683,-1.643422,0.353984,-2.871922,3.657015,3.217397,-0.247574,-0.729542,2.408874,-1.250316,-4.335801,-1.563416,-0.525964,3.355367,0.131243,-0.299654,0.583370
4.640000,-0.066956,-0.079929,0.296514,1.651479,-0.131569,-0.213811,-0.045781,0.881152,-0.722752,-1.005625,-0.611901,0.016589,-1.618796,0.341525,-2.839562,3.700526,3.201149,-0.220238,-0.689245,2.515443,-1.240890,-4.328659,-1.547561,-0.489505,3.367780,0.132556,-0.290739,0.581536
4.650000,-0.064298,-0.082120,0.294127,1.649308,-0.131748,-0.218687,-0.045034,0.852925,-0.685534,-0.973703,-0.613968,0.009898,-1.593113,0.329166,-2.804694,3.742113,3.181460,-0.193472,-0.648979,2.620326,-1.230135,-4.321542,-1.530422,-0.454468,3.379941,0.133928,-0.281774,0.579689
4.660000,-0.060045,-0.085592,0.290474,1.645700,-0.132108,-0.227176,-0.043786,0.825059,-0.647909,-0.941996,-0.615770,0.003610,-1.566389,0.316922,-2.767355,3.781739,3.158357,-0.167300,-0.608782,2.723445,-1.218062,-4.314435,-1.511999,-0.420878,3.391846,0.135356,-0.272765,0.577833
4.670000,-0.052869,-0.091519,0.284495,1.639211,-0.132861,-0.242447,-0.041589,0.797578,-0.609899,-0.910536,-0.617314,-0.002277,-1.538644,0.304805,-2.727584,3.819369,3.131868,-0.141744,-0.568695,2.824725,-1.204687,-4.307322,-1.492292,-0.388756,3.403487,0.136837,-0.263720,0.575970
4.680000,-0.051345,-0.092779,0.283187,1.637808,-0.133038,-0.245313,-0.041241,0.770507,-0.571522,-0.879358,-0.618605,-0.007764,-1.509895,0.292828,-2.685425,3.854970,3.102028,-0.116825,-0.528758,2.924092,-1.190025,-4.300189,-1.471301,-0.358121,3.414860,0.138369,-0.254642,0.574104
4.690000,-0.047002,-0.096316,0.279667,1.633604,-0.133646,-0.254439,-0.040056,0.743869,-0.532799,-0.848496,-0.619651,-0.012852,-1.480162,0.281005,-2.640922,3.888509,3.068873,-0.092562,-0.489010,3.021472,-1.174092,-4.293020,-1.449030,-0.328993,3.425959,0.139950,-0.245539,0.572239
4.700000,-0.041061,-0.101212,0.275077,1.627302,-0.134644,-0.268743,-0.038203,0.717688,-0.493752,-0.817981,-0.620457,-0.017544,-1.449465,0.269347,-2.594123,3.919956,3.032444,-0.068975,-0.449491,3.116795,-1.156906,-4.285802,-1.425480,-0.301389,3.436778,0.141578,-0.236415,0.570377
4.710000,-0.041061,-0.101212,0.275077,1.627302,-0.134644,-0.268743,-0.038203,0.691987,-0.454400,-0.787847,-0.621030,-0.021842,-1.417826,0.257867,-2.545078,3.949283,2.992784,-0.046082,-0.410240,3.209990,-1.138487,-4.278518,-1.400657,-0.275325,3.447311,0.143249,-0.227277,0.568523
4.720000,-0.036311,-0.105165,0.271440,1.621808,-0.135617,-0.280746,-0.036763,0.666787,-0.414766,-0.758125,-0.621378,-0.025749,-1.385266,0.246577,-2.493838,3.976462,2.949942,-0.023903,-0.371297,3.300991,-1.118854,-4.271156,-1.374565,-0.250816,3.457555,0.144961,-0.218131,0.566679
4.730000,-0.032060,-0.108824,0.268140,1.616353,-0.136639,-0.292532,-0.035452,0.642110,-0.374871,-0.728848,-0.621508,-0.029268,-1.351806,0.235489,-2.440458,4.001468,2.903967,-0.002452,-0.332699,3.389730,-1.098029,-4.263701,-1.347210,-0.227875,3.467503,0.146711,-0.208981,0.564849
4.740000,-0.032060,-0.108824,0.268140,1.616353,-0.136639,-0.292532,-0.035452,0.617978,-0.334737,-0.700046,-0.621427,-0.032403,-1.317471,0.224616,-2.384996,4.024277,2.854913,0.018253,-0.294485,3.476142,-1.076035,-4.256138,-1.318599,-0.206513,3.477152,0.148497,-0.199833,0.563037
4.750000,-0.028286,-0.112022,0.265181,1.611077,-0.137749,-0.303220,-0.034361,0.594410,-0.294386,-0.671750,-0.621143,-0.035158,-1.282283,0.213969,-2.327509,4.044868,2.802838,0.038198,-0.256693,3.560165,-1.052896,-4.248455,-1.288739,-0.186741,3.486495,0.150315,-0.190693,0.561245
4.760000,-0.025418,-0.114466,0.262967,1.606495,-0.138745,-0.312876,-0.033433,0.571428,-0.253839,-0.643989,-0.620663,-0.037537,-1.246268,0.203558,-2.268058,4.063221,2.747801,0.057369,-0.219361,3.641738,-1.028635,-4.240637,-1.257638,-0.168568,3.495530,0.152162,-0.181566,0.559478
4.770000,-0.025418,-0.114466,0.262967,1.606495,-0.138745,-0.312876,-0.033433,0.549049,-0.213121,-0.616794,-0.619996,-0.039545,-1.209449,0.193396,-2.206707,4.079318,2.689867,0.075752,-0.182526,3.720801,-1.003281,-4.232672,-1.225308,-0.152000,3.504251,0.154034,-0.172458,0.557738
4.780000,-0.022249,-0.117084,0.260433,1.600767,-0.140076,-0.324273,-0.032412,0.527293,-0.172253,-0.590192,-0.619148,-0.041187,-1.171852,0.183493,-2.143521,4.093142,2.629101,0.093335,-0.146224,3.797297,-0.976858,-4.224547,-1.191757,-0.137044,3.512654,0.155930,-0.163373,0.556028
4.790000,-0.020209,-0.118707,0.258755,1.596362,-0.141116,-0.333006,-0.031708,0.506179,-0.131258,-0.564212,-0.618129,-0.042470,-1.133503,0.173859,-2.078567,4.104679,2.565572,0.110107,-0.110492,3.871171,-0.949396,-4.216249,-1.156996,-0.123704,3.520736,0.157845,-0.154316,0.554352
4.800000,-0.020209,-0.118707,0.258755,1.596362,-0.141116,-0.333006,-0.031708,0.485722,-0.090160,-0.538880,-0.616946,-0.043397,-1.094428,0.164505,-2.011913,4.113916,2.499353,0.126057,-0.075366,3.942370,-0.920924,-4.207766,-1.121039,-0.111982,3.528492,0.159776,-0.145294,0.552714
4.810000,-0.017867,-0.120317,0.256746,1.590257,-0.142640,-0.344614,-0.030872,0.465940,-0.048980,-0.514225,-0.615608,-0.043977,-1.054655,0.155440,-1.943631,4.120843,2.430518,0.141175,-0.040881,4.010841,-0.891471,-4.199087,-1.083898,-0.101881,3.535919,0.161719,-0.136310,0.551116
4.820000,-0.016943,-0.120811,0.255893,1.587256,-0.143391,-0.350074,-0.030515,0.446849,-0.007743,-0.490270,-0.614123,-0.044215,-1.014211,0.146675,-1.873792,4.125450,2.359145,0.155454,-0.007071,4.076537,-0.861068,-4.190199,-1.045587,-0.093401,3.543014,0.163672,-0.127369,0.549561
4.830000,-0.016616,-0.120949,0.255580,1.586071,-0.143692,-0.352197,-0.030395,0.428465,0.033529,-0.467042,-0.612499,-0.044118,-0.973125,0.138219,-1.802471,4.127732,2.285314,0.168886,0.026030,4.139410,-0.829747,-4.181093,-1.006120,-0.086539,3.549774,0.165629,-0.118477,0.548053
4.840000,-0.015331,-0.121333,0.254137,1.580174,-0.145151,-0.362724,-0.029794,0.410800,0.074812,-0.444564,-0.610745,-0.043694,-0.931423,0.130080,-1.729743,4.127682,2.209108,0.181464,0.058389,4.199414,-0.797542,-4.171756,-0.965513,-0.081294,3.556195,0.167589,-0.109638,0.546595
4.850000,-0.014936,-0.121398,0.253499,1.577857,-0.145713,-0.366415,-0.029605,0.393870,0.116083,-0.422860,-0.608869,-0.042950,-0.889136,0.122268,-1.655686,4.125298,2.130612,0.193183,0.089972,4.256508,-0.764484,-4.162179,-0.923781,-0.077661,3.562275,0.169546,-0.100856,0.545189
4.860000,-0.014597,-0.121437,0.252823,1.575582,-0.146268,-0.369911,-0.029446,0.377686,0.157318,-0.401952,-0.606881,-0.041895,-0.846293,0.114791,-1.580379,4.120579,2.049912,0.204038,0.120750,4.310651,-0.730610,-4.152352,-0.880942,-0.075635,3.568011,0.171498,-0.092137,0.543840
4.870000,-0.014084,-0.121345,0.251393,1.570525,-0.147474,-0.378080,-0.029139,0.362262,0.198494,-0.381861,-0.604789,-0.040536,-0.802923,0.107656,-1.503900,4.113526,1.967099,0.214026,0.150689,4.361804,-0.695954,-4.142265,-0.837013,-0.075208,3.573401,0.173440,-0.083484,0.542548
4.880000,-0.013952,-0.121276,0.250844,1.568890,-0.147867,-0.380280,-0.029057,0.347608,0.239588,-0.362610,-0.602601,-0.038881,-0.759057,0.100872,-1.426333,4.104142,1.882265,0.223144,0.179761,4.409932,-0.660552,-4.131910,-0.792012,-0.076373,3.578443,0.175368,-0.074901,0.541319
4.890000,-0.013852,-0.121138,0.250358,1.567286,-0.148264,-0.382576,-0.028983,0.333735,0.280577,-0.344216,-0.600326,-0.036940,-0.714725,0.094445,-1.347758,4.092431,1.795502,0.231390,0.207935,4.455001,-0.624441,-4.121277,-0.745959,-0.079119,3.583134,0.177280,-0.066394,0.540153
4.900000,-0.013732,-0.120172,0.249310,1.562591,-0.149421,-0.389550,-0.028786,0.320653,0.321437,-0.326700,-0.597973,-0.034722,-0.669957,0.088383,-1.268260,4.078401,1.706907,0.238763,0.235184,4.496979,-0.587657,-4.110359,-0.698872,-0.083436,3.587473,0.179169,-0.057966,0.539055
4.910000,-0.013730,-0.119472,0.248970,1.560566,-0.149907,-0.392181,-0.028712,0.308370,0.362145,-0.310078,-0.595551,-0.032237,-0.624785,0.082692,-1.187923,4.062060,1.616577,0.245264,0.261480,4.535838,-0.550239,-4.099147,-0.650773,-0.089311,3.591458,0.181034,-0.049621,0.538026
4.920000,-0.013753,-0.118588,0.248748,1.558592,-0.150384,-0.394704,-0.028649,0.296895,0.402678,-0.294368,-0.593068,-0.029493,-0.579240,0.077378,-1.106833,4.043419,1.524612,0.250895,0.286795,4.571551,-0.512226,-4.087634,-0.601682,-0.096732,3.595089,0.182869,-0.041363,0.537069
4.930000,-0.013970,-0.115774,0.248826,1.554205,-0.151390,-0.400233,-0.028540,0.286234,0.443013,-0.279586,-0.590533,-0.026501,-0.533354,0.072447,-1.025076,4.022491,1.431111,0.255656,0.311105,4.604094,-0.473657,-4.075813,-0.551621,-0.105683,3.598362,0.184670,-0.033197,0.536187
4.940000,-0.014061,-0.114632,0.248927,1.552777,-0.151702,-0.401666,-0.028518,0.276393,0.483128,-0.265746,-0.587954,-0.023271,-0.487158,0.067905,-0.942738,3.999290,1.336178,0.259552,0.334384,4.633445,-0.434570,-4.063679,-0.500611,-0.116148,3.601279,0.186434,-0.025125,0.535382
4.950000,-0.014253,-0.112471,0.249263,1.550418,-0.152205,-0.404030,-0.028498,0.267379,0.522999,-0.252862,-0.585342,-0.019813,-0.440685,0.063756,-0.859909,3.973835,1.239915,0.262586,0.356608,4.659585,-0.395007,-4.051223,-0.448675,-0.128110,3.603838,0.188157,-0.017151,0.534656
4.960000,-0.014756,-0.107712,0.250363,1.546152,-0.153026,-0.407879,-0.028511,0.259195,0.562605,-0.240947,-0.582703,-0.016138,-0.393967,0.060005,-0.776676,3.946142,1.142428,0.264764,0.377755,4.682497,-0.355008,-4.038442,-0.395835,-0.141552,3.606038,0.189834,-0.009280,0.534012
4.970000,-0.014814,-0.107136,0.250494,1.545684,-0.153111,-0.408203,-0.028518,0.251845,0.601922,-0.230014,-0.580046,-0.012258,-0.347035,0.056656,-0.693128,3.916233,1.043823,0.266091,0.397804,4.702166,-0.314614,-4.025330,-0.342116,-0.156452,3.607878,0.191461,-0.001514,0.533451
4.980000,-0.015235,-0.102839,0.251513,1.542450,-0.153680,-0.410341,-0.028592,0.245332,0.640929,-0.220071,-0.577381,-0.008182,-0.299923,0.053713,-0.609354,3.884130,0.944206,0.266573,0.416733,4.718581,-0.273867,-4.011882,-0.287541,-0.172791,3.609359,0.193034,0.006143,0.532976
4.990000,-0.015883,-0.096501,0.253152,1.538261,-0.154309,-0.412593,-0.028742,0.239658,0.679605,-0.211129,-0.574715,-0.003923,-0.252664,0.051178,-0.525443,3.849858,0.843687,0.266219,0.434523,4.731733,-0.232807,-3.998093,-0.232135,-0.190547,3.610481,0.194549,0.013688,0.532588
5.000000,-0.015883,-0.096501,0.253152,1.538261,-0.154309,-0.412593,-0.028742,0.234824,0.717927,-0.203197,-0.572057,0.000508,-0.205289,0.049056,-0.441485,3.813444,0.742373,0.265037,0.451155,4.741613,-0.191478,-3.983961,-0.175922,-0.209697,3.611243,0.196003,0.021118,0.532290
5.010000,-0.016399,-0.091090,0.254491,1.535029,-0.154728,-0.413737,-0.028908,0.230829,0.755874,-0.196282,-0.569414,0.005100,-0.157831,0.047349,-0.357571,3.774915,0.640374,0.263036,0.466613,4.748218,-0.149921,-3.969481,-0.118926,-0.230218,3.611645,0.197390,0.028429,0.532083
5.020000,-0.017125,-0.083358,0.256430,1.530822,-0.155168,-0.414668,-0.029181,0.227672,0.793425,-0.190390,-0.566796,0.009840,-0.110324,0.046058,-0.273788,3.734303,0.537801,0.260227,0.480880,4.751545,-0.108180,-3.954650,-0.061175,-0.252085,3.611689,0.198707,0.035619,0.531968
5.030000,-0.017125,-0.083358,0.256430,1.530822,-0.155168,-0.414668,-0.029181,0.225353,0.830560,-0.185526,-0.564210,0.014717,-0.062800,0.045185,-0.190228,3.691638,0.434763,0.256620,0.493941,4.751596,-0.066296,-3.939466,-0.002692,-0.275271,3.611374,0.199950,0.042685,0.531947
5.040000,-0.017642,-0.076992,0.257876,1.527608,-0.155443,-0.415072,-0.029475,0.223868,0.867258,-0.181695,-0.561663,0.019719,-0.015292,0.044732,-0.106979,3.646955,0.331372,0.252227,0.505782,4.748373,-0.024312,-3.923926,0.056497,-0.299751,3.610702,0.201115,0.049623,0.532022
5.050000,-0.018257,-0.069100,0.259670,1.523884,-0.155668,-0.415302,-0.029844,0.223213,0.903499,-0.178898,-0.559165,0.024833,0.032167,0.044699,-0.024131,3.600289,0.227738,0.247060,0.516392,4.741881,0.017728,-3.908029,0.116364,-0.325497,3.609673,0.202197,0.056432,0.532193
5.060000,-0.018257,-0.069100,0.259670,1.523884,-0.155668,-0.415302,-0.029844,0.223385,0.939263,-0.177140,-0.556722,0.030047,0.079545,0.045087,0.058229,3.551678,0.123974,0.241134,0.525758,4.732128,0.059781,-3.891773,0.176885,-0.352480,3.608287,0.203194,0.063108,0.532462
5.070000,-0.018845,-0.059776,0.261526,1.519757,-0.155822,-0.415244,-0.030365,0.224378,0.974532,-0.176419,-0.554342,0.035348,0.126810,0.045895,0.140010,3.501162,0.020189,0.234461,0.533870,4.719126,0.101805,-3.875158,0.238031,-0.380672,3.606547,0.204101,0.069649,0.532830
5.080000,-0.019190,-0.053192,0.262708,1.516990,-0.155857,-0.414690,-0.030697,0.226185,1.009287,-0.176736,-0.552033,0.040724,0.173928,0.047123,0.221127,3.448780,-0.083504,0.227056,0.540720,4.702886,0.143756,-3.858181,0.299778,-0.410042,3.604454,0.204914,0.076053,0.533297
5.090000,-0.019241,-0.052070,0.262896,1.516530,-0.155858,-0.414549,-0.030755,0.228800,1.043508,-0.178089,-0.549801,0.046163,0.220867,0.048770,0.301492,3.394576,-0.186996,0.218936,0.546301,4.683423,0.185592,-3.840844,0.362099,-0.440560,3.602008,0.205630,0.082317,0.533864
